"","alt.ID","ID","Latitude","Longitude","BC_AllSources_Hour_Calibrated","BC_Biomass_Hour_Calibrated","BC_FossilFuel_Hour_Calibrated","BC_SpectralB1_Hour_Calibrated","BC_SpectralG1_Hour_Calibrated","BC_SpectralIR1_Hour_Calibrated","BC_SpectralR1_Hour_Calibrated","BC_SpectralUV1_Hour_Calibrated","Datetime","Temperature","Humidity","PM2.5_Hour_MassConc_Calibrated","NO2_Hour_MassConc_Calibrated","Neighborhood","Device_Name"
"362","DPANQ2934","APQ6QPGM",37.765992,-122.399273,478.2,93.9,383.45,560.95,517.95,464.95,528.6,589.45,"2024-12-22T07:00:00.000Z",15.6,78.98,10.66,12.99,"Potrero Hill","Air District Reference Site"
"363","DVCKP7679","AW7V74JH",37.725156,-122.394156,313,14.39,298.33,285.39,289.94,316,278.22,315.06,"2024-12-22T07:00:00.000Z",15.47,78.01,10.14,10.74,"BVHP","BVHP Foundation"
"364","DPANQ2934","APQ6QPGM",37.765992,-122.399273,393.89,58.84,334.32,430.63,418.79,404.37,441.95,461.26,"2024-12-22T08:00:00.000Z",15.85,78.95,9.73,11.23,"Potrero Hill","Air District Reference Site"
"365","DVCKP7679","AW7V74JH",37.725156,-122.394156,408.2,18.45,389.4,384.9,373.9,402.1,394.15,442.6,"2024-12-22T08:00:00.000Z",15.72,77.99,9.25,11.2,"BVHP","BVHP Foundation"
"366","DPANQ2934","APQ6QPGM",37.765992,-122.399273,420.1,110.65,308.6,496.4,467.6,412.6,469.35,503.35,"2024-12-22T09:00:00.000Z",15.92,78.68,9.31,11.63,"Potrero Hill","Air District Reference Site"
"367","DVCKP7679","AW7V74JH",37.725156,-122.394156,380.3,28.15,351.75,387.35,370.05,391.95,395.3,355.4,"2024-12-22T09:00:00.000Z",15.77,77.67,9.1,11.08,"BVHP","BVHP Foundation"
"368","DPANQ2934","APQ6QPGM",37.765992,-122.399273,395.65,83.6,311.35,452.75,452.95,437.45,429.5,466.3,"2024-12-22T10:00:00.000Z",15.57,78.56,8.5,9.48,"Potrero Hill","Air District Reference Site"
"369","DVCKP7679","AW7V74JH",37.725156,-122.394156,522.65,41,481.2,522,513.35,513.3,518.95,555.4,"2024-12-22T10:00:00.000Z",15.68,78.16,9.56,11.35,"BVHP","BVHP Foundation"
"370","DPANQ2934","APQ6QPGM",37.765992,-122.399273,285.95,97.3,188.05,380.3,352.25,283.2,330.05,370.4,"2024-12-22T11:00:00.000Z",15.26,78.27,8,8.92,"Potrero Hill","Air District Reference Site"
"371","DVCKP7679","AW7V74JH",37.725156,-122.394156,361.26,63.37,297.26,395.42,397.89,366.74,398.79,398.63,"2024-12-22T11:00:00.000Z",15.41,77.74,9.93,9.82,"BVHP","BVHP Foundation"
"372","DPANQ2934","APQ6QPGM",37.765992,-122.399273,338.7,90.1,247.75,391.55,374.1,331.3,373.1,441.2,"2024-12-22T12:00:00.000Z",15.23,78.5,8.4,10.99,"Potrero Hill","Air District Reference Site"
"373","DVCKP7679","AW7V74JH",37.725156,-122.394156,361.35,50.65,309.85,401.55,409.15,341.15,414.15,428.35,"2024-12-22T12:00:00.000Z",15.35,77.51,9.73,9.82,"BVHP","BVHP Foundation"
"374","DPANQ2934","APQ6QPGM",37.765992,-122.399273,375.45,49.15,325.65,420.15,444.55,361.75,437.1,390,"2024-12-22T13:00:00.000Z",14.92,78.5,10.1,8.78,"Potrero Hill","Air District Reference Site"
"375","DVCKP7679","AW7V74JH",37.725156,-122.394156,1181.05,17.71,1163.14,1200.76,1209.52,1239,1228.38,1132.05,"2024-12-22T13:00:00.000Z",14.97,77.63,11.24,9.98,"BVHP","BVHP Foundation"
"376","DPANQ2934","APQ6QPGM",37.765992,-122.399273,723.1,33.35,689.2,713.55,701.2,720.4,714.9,745.6,"2024-12-22T14:00:00.000Z",15.1,78.55,9.45,11.67,"Potrero Hill","Air District Reference Site"
"377","DVCKP7679","AW7V74JH",37.725156,-122.394156,689.21,20.63,668.26,642.05,629.63,658.37,667.21,710.63,"2024-12-22T14:00:00.000Z",15.09,77.88,9.48,10.7,"BVHP","BVHP Foundation"
"378","DPANQ2934","APQ6QPGM",37.765992,-122.399273,925.05,89.65,834.65,973.5,945.7,941.3,986.7,1021.7,"2024-12-22T15:00:00.000Z",15.41,78.34,9.98,12.01,"Potrero Hill","Air District Reference Site"
"379","DVCKP7679","AW7V74JH",37.725156,-122.394156,993.55,40.15,952.95,1018.15,1000.9,1003.55,1032.6,1025.7,"2024-12-22T15:00:00.000Z",15.25,77.64,11.69,10.19,"BVHP","BVHP Foundation"
"380","DPANQ2934","APQ6QPGM",37.765992,-122.399273,616.44,24.94,591.17,581.78,570.94,641.56,622,660.72,"2024-12-22T16:00:00.000Z",15.65,76.76,11.75,8.68,"Potrero Hill","Air District Reference Site"
"381","DVCKP7679","AW7V74JH",37.725156,-122.394156,986.16,8.21,977.68,913.84,930.11,973.21,958.05,1015.42,"2024-12-22T16:00:00.000Z",15.71,77.31,11.75,11.31,"BVHP","BVHP Foundation"
"382","DPANQ2934","APQ6QPGM",37.765992,-122.399273,824.5,32.25,792,683.3,651.5,776.35,716.6,784.45,"2024-12-22T17:00:00.000Z",16.33,74.34,11.07,8.6,"Potrero Hill","Air District Reference Site"
"383","DVCKP7679","AW7V74JH",37.725156,-122.394156,666.32,11.53,654.63,578.26,545.53,663.95,621.89,611.74,"2024-12-22T17:00:00.000Z",16.17,74.6,11.01,8.53,"BVHP","BVHP Foundation"
"384","DPANQ2934","APQ6QPGM",37.765992,-122.399273,27.15,-1.75,28.9,-85.35,-155.9,-67.15,-98.85,65.55,"2024-12-22T18:00:00.000Z",17.63,70.61,8.7,8.45,"Potrero Hill","Air District Reference Site"
"385","DVCKP7679","AW7V74JH",37.725156,-122.394156,369.45,-14.55,384.05,246.8,221.95,365.5,281.75,336.95,"2024-12-22T18:00:00.000Z",17.02,73,10.41,8.69,"BVHP","BVHP Foundation"
"386","DPANQ2934","APQ6QPGM",37.765992,-122.399273,206.42,29.79,176.21,209.37,186.79,157.79,194.84,318.74,"2024-12-22T19:00:00.000Z",18.2,69.45,8.85,8.54,"Potrero Hill","Air District Reference Site"
"387","DVCKP7679","AW7V74JH",37.725156,-122.394156,340.65,-0.1,340.85,287.65,277.9,398.5,326.05,420.15,"2024-12-22T19:00:00.000Z",17.87,71.11,9.75,8.55,"BVHP","BVHP Foundation"
"388","DPANQ2934","APQ6QPGM",37.765992,-122.399273,937.35,30.6,906.55,748.9,735.95,927.4,823.55,897.2,"2024-12-22T20:00:00.000Z",18.64,67.93,9.45,8.76,"Potrero Hill","Air District Reference Site"
"389","DVCKP7679","AW7V74JH",37.725156,-122.394156,634.15,0.75,633.35,558.75,534.95,707.35,588.9,713.8,"2024-12-22T20:00:00.000Z",18.92,67.81,9.74,9.2,"BVHP","BVHP Foundation"
"390","DPANQ2934","APQ6QPGM",37.765992,-122.399273,-17.6,32.55,-50.25,251.9,190.95,90.55,191.45,281.8,"2024-12-22T21:00:00.000Z",20.04,64.91,10.17,8.49,"Potrero Hill","Air District Reference Site"
"391","DVCKP7679","AW7V74JH",37.725156,-122.394156,121.75,-5.45,127.1,176.8,158.15,199.85,171.3,245.7,"2024-12-22T21:00:00.000Z",19.98,65.38,9.7,9.07,"BVHP","BVHP Foundation"
"392","DPANQ2934","APQ6QPGM",37.765992,-122.399273,389.29,112.76,275.88,526.24,528.76,428.71,497.24,359.29,"2024-12-22T22:00:00.000Z",18.81,67.01,11.22,8.98,"Potrero Hill","Air District Reference Site"
"393","DVCKP7679","AW7V74JH",37.725156,-122.394156,193.1,71.5,120.95,251.9,266.05,149.75,252.15,137.4,"2024-12-22T22:00:00.000Z",19.45,65.27,10.77,9.08,"BVHP","BVHP Foundation"
"394","DPANQ2934","APQ6QPGM",37.765992,-122.399273,621.35,145,475.65,730.65,713.25,597.95,701.1,689.35,"2024-12-22T23:00:00.000Z",18.41,67.94,11.23,10.25,"Potrero Hill","Air District Reference Site"
"395","DVCKP7679","AW7V74JH",37.725156,-122.394156,553.5,119.6,433,646.7,678.85,558.55,636.2,538.55,"2024-12-22T23:00:00.000Z",18.08,68.21,11.49,10.34,"BVHP","BVHP Foundation"
"396","DPANQ2934","APQ6QPGM",37.765992,-122.399273,505.75,106.1,398.7,602.6,626,487.05,590.05,520.05,"2024-12-23T00:00:00.000Z",17.8,70.1,11.46,11.63,"Potrero Hill","Air District Reference Site"
"397","DVCKP7679","AW7V74JH",37.725156,-122.394156,586.45,44.65,541.15,610.85,611.85,590.05,593.4,602.55,"2024-12-23T00:00:00.000Z",17.62,69.83,11.52,12.61,"BVHP","BVHP Foundation"
"398","DPANQ2934","APQ6QPGM",37.765992,-122.399273,800.15,121.15,678.1,888.65,892.45,801.1,883.25,908.25,"2024-12-23T01:00:00.000Z",17.34,72.02,12.25,13.85,"Potrero Hill","Air District Reference Site"
"399","DVCKP7679","AW7V74JH",37.725156,-122.394156,881.8,58.85,822.05,927.1,906.3,882.65,899.9,909.1,"2024-12-23T01:00:00.000Z",17.19,71.61,13.18,14.15,"BVHP","BVHP Foundation"
"400","DPANQ2934","APQ6QPGM",37.765992,-122.399273,990.68,116.89,872.89,1097.47,1047.37,979.53,1068.58,1086.95,"2024-12-23T02:00:00.000Z",17.24,73.01,12.02,15.39,"Potrero Hill","Air District Reference Site"
"401","DVCKP7679","AW7V74JH",37.725156,-122.394156,872.05,30.4,841.15,869.25,853.5,912.9,893.45,913.35,"2024-12-23T02:00:00.000Z",17.22,72.14,12.95,13.18,"BVHP","BVHP Foundation"
"402","DPANQ2934","APQ6QPGM",37.765992,-122.399273,1137.55,148.65,987.9,1242.25,1257.55,1124.05,1232.9,1248.15,"2024-12-23T03:00:00.000Z",17.05,74.68,14.03,15.07,"Potrero Hill","Air District Reference Site"
"403","DVCKP7679","AW7V74JH",37.725156,-122.394156,1154.2,77.35,1076.35,1105.15,1080.05,1055.1,1088.55,1139.7,"2024-12-23T03:00:00.000Z",16.93,73.64,14.35,13.21,"BVHP","BVHP Foundation"
"404","DPANQ2934","APQ6QPGM",37.765992,-122.399273,815.1,112.1,702.2,896.65,891.9,804.5,902.05,856.75,"2024-12-23T04:00:00.000Z",16.64,78.12,11.87,13.4,"Potrero Hill","Air District Reference Site"
"405","DVCKP7679","AW7V74JH",37.725156,-122.394156,802.16,209.84,591.32,945.58,911.05,777.74,898.16,1085.74,"2024-12-23T04:00:00.000Z",16.57,77.3,13.03,14.19,"BVHP","BVHP Foundation"
"406","DPANQ2934","APQ6QPGM",37.765992,-122.399273,724.89,73.06,651,787.83,775.94,732.83,778.94,773.22,"2024-12-23T05:00:00.000Z",16.54,78.44,9.39,11.91,"Potrero Hill","Air District Reference Site"
"407","DVCKP7679","AW7V74JH",37.725156,-122.394156,777.2,104.45,671.75,871,845.3,785.1,842.6,936.2,"2024-12-23T05:00:00.000Z",16.68,77.12,11.33,12.93,"BVHP","BVHP Foundation"
"408","DPANQ2934","APQ6QPGM",37.765992,-122.399273,697.68,110.47,586.32,796.32,761.37,697.89,758,895.05,"2024-12-23T06:00:00.000Z",16.67,79.25,10.45,13.65,"Potrero Hill","Air District Reference Site"
"409","DVCKP7679","AW7V74JH",37.725156,-122.394156,886.55,48.65,837.35,896.7,901.15,883.3,917.4,977.75,"2024-12-23T06:00:00.000Z",16.75,77.72,10.91,13.54,"BVHP","BVHP Foundation"
"410","DPANQ2934","APQ6QPGM",37.765992,-122.399273,916.89,122.74,793.16,1008.21,985.26,912.79,972.32,1124.42,"2024-12-23T07:00:00.000Z",16.89,79.96,10.22,13.98,"Potrero Hill","Air District Reference Site"
"411","DVCKP7679","AW7V74JH",37.725156,-122.394156,805.06,2.35,802.53,779.71,732.12,803.94,786.76,932.59,"2024-12-23T07:00:00.000Z",16.77,78.84,10.83,13.48,"BVHP","BVHP Foundation"
"412","DPANQ2934","APQ6QPGM",37.765992,-122.399273,1046.9,64.2,982.1,1071.1,1109,1057.4,1115.4,1094.45,"2024-12-23T08:00:00.000Z",17.04,79.49,8.81,13.5,"Potrero Hill","Air District Reference Site"
"413","DVCKP7679","AW7V74JH",37.725156,-122.394156,775.25,8.2,766.6,757.5,713.4,776.1,711.6,875.5,"2024-12-23T08:00:00.000Z",16.94,78.67,8.61,13.5,"BVHP","BVHP Foundation"
"414","DPANQ2934","APQ6QPGM",37.765992,-122.399273,953.9,16.2,937.35,919.3,862.9,944.35,921,1008.1,"2024-12-23T09:00:00.000Z",17.09,79.76,6.72,13.78,"Potrero Hill","Air District Reference Site"
"415","DVCKP7679","AW7V74JH",37.725156,-122.394156,856.9,38.45,818.05,857.5,828.05,853.45,798.2,975.45,"2024-12-23T09:00:00.000Z",16.9,78.66,6.56,13.57,"BVHP","BVHP Foundation"
"416","DPANQ2934","APQ6QPGM",37.765992,-122.399273,787.85,14,773.5,774.95,728.55,790.05,702.55,850.65,"2024-12-23T10:00:00.000Z",17.12,79.46,5.45,13.15,"Potrero Hill","Air District Reference Site"
"417","DVCKP7679","AW7V74JH",37.725156,-122.394156,843.05,111.75,730.3,935.95,902.9,850.65,879.95,1079.1,"2024-12-23T10:00:00.000Z",17.07,78.86,6.26,13.48,"BVHP","BVHP Foundation"
"418","DPANQ2934","APQ6QPGM",37.765992,-122.399273,699.75,123.7,575.2,801.2,781.6,708,718.7,870,"2024-12-23T11:00:00.000Z",16.96,79.68,5.38,12.77,"Potrero Hill","Air District Reference Site"
"419","DVCKP7679","AW7V74JH",37.725156,-122.394156,758.35,105.3,652.05,844.95,814.8,761.4,799.5,978.25,"2024-12-23T11:00:00.000Z",17.2,79.01,6.74,13.31,"BVHP","BVHP Foundation"
"420","DPANQ2934","APQ6QPGM",37.765992,-122.399273,861.35,143.7,716.75,973.15,946.3,866.25,926.8,1060.65,"2024-12-23T12:00:00.000Z",17.15,79.96,5.85,13.74,"Potrero Hill","Air District Reference Site"
"421","DVCKP7679","AW7V74JH",37.725156,-122.394156,934,121,812.05,1018.5,976.4,933.6,960.35,1149.9,"2024-12-23T12:00:00.000Z",17.27,78.9,6.83,13.04,"BVHP","BVHP Foundation"
"422","DPANQ2934","APQ6QPGM",37.765992,-122.399273,619.32,96.05,522.42,674.95,700.21,613.53,694.42,760.47,"2024-12-23T13:00:00.000Z",17.24,79.61,7.05,11.92,"Potrero Hill","Air District Reference Site"
"423","DVCKP7679","AW7V74JH",37.725156,-122.394156,728.25,85.25,642.1,804,771.35,734.7,750.85,873.6,"2024-12-23T13:00:00.000Z",17.29,78.58,7.12,12.82,"BVHP","BVHP Foundation"
"424","DPANQ2934","APQ6QPGM",37.765992,-122.399273,571.45,114.75,455.75,662.15,633.2,573.05,647.7,692.45,"2024-12-23T14:00:00.000Z",17.13,78.78,8.99,12.72,"Potrero Hill","Air District Reference Site"
"425","DVCKP7679","AW7V74JH",37.725156,-122.394156,639.15,104.7,533.45,739.95,714.45,647.3,698.1,765.75,"2024-12-23T14:00:00.000Z",16.83,78.82,8.15,12.6,"BVHP","BVHP Foundation"
"426","DPANQ2934","APQ6QPGM",37.765992,-122.399273,544.95,96.74,447.21,636.58,619.89,545.05,586.53,680.95,"2024-12-23T15:00:00.000Z",17.1,79.26,10.63,13.36,"Potrero Hill","Air District Reference Site"
"427","DVCKP7679","AW7V74JH",37.725156,-122.394156,769.33,55.89,712.78,790,765.44,758,760.78,891.94,"2024-12-23T15:00:00.000Z",16.92,79.12,10.9,13.58,"BVHP","BVHP Foundation"
"428","DPANQ2934","APQ6QPGM",37.765992,-122.399273,669.4,83.3,585.25,738,712.6,661,732.3,815.85,"2024-12-23T16:00:00.000Z",17.32,79.51,9.25,13.8,"Potrero Hill","Air District Reference Site"
"429","DVCKP7679","AW7V74JH",37.725156,-122.394156,931.35,24.85,905.9,942.25,892.25,946,903.6,1126.55,"2024-12-23T16:00:00.000Z",17.5,78.72,11.16,14.22,"BVHP","BVHP Foundation"
"430","DPANQ2934","APQ6QPGM",37.765992,-122.399273,795.3,55.15,739.4,836.65,798.3,786.45,814.7,1011.75,"2024-12-23T17:00:00.000Z",17.9,78.63,9.08,12.54,"Potrero Hill","Air District Reference Site"
"431","DVCKP7679","AW7V74JH",37.725156,-122.394156,1028.4,69.6,958.05,1049.1,989.55,1016.7,1001.85,1277.75,"2024-12-23T17:00:00.000Z",18.45,77.35,10.58,11.94,"BVHP","BVHP Foundation"
"432","DPANQ2934","APQ6QPGM",37.765992,-122.399273,1048,147.25,899.75,1186.35,1138.75,1052.3,1146.75,1262.75,"2024-12-23T18:00:00.000Z",18.37,77.31,8.71,11.54,"Potrero Hill","Air District Reference Site"
"433","DVCKP7679","AW7V74JH",37.725156,-122.394156,723.45,64.5,658.2,785.2,741.05,735.15,741.55,954.1,"2024-12-23T18:00:00.000Z",18.99,76.38,9.39,10.24,"BVHP","BVHP Foundation"
"434","DPANQ2934","APQ6QPGM",37.765992,-122.399273,983.89,116.22,866.67,1025.17,1004.22,950.89,996.28,1134.89,"2024-12-23T19:00:00.000Z",18.6,76.67,8.1,9.99,"Potrero Hill","Air District Reference Site"
"435","DVCKP7679","AW7V74JH",37.725156,-122.394156,932.85,59.55,872.5,965.4,930.8,915.8,954.65,1015.7,"2024-12-23T19:00:00.000Z",19.04,74.49,8.56,10.12,"BVHP","BVHP Foundation"
"436","DPANQ2934","APQ6QPGM",37.765992,-122.399273,723.05,77.2,644.95,795.65,737.55,723.6,765.75,911.7,"2024-12-23T20:00:00.000Z",19.23,75.19,8.23,9.37,"Potrero Hill","Air District Reference Site"
"437","DVCKP7679","AW7V74JH",37.725156,-122.394156,808.15,23.4,784.35,804,781.05,821.05,827.05,966.6,"2024-12-23T20:00:00.000Z",19.31,73.56,9.09,10.13,"BVHP","BVHP Foundation"
"438","DPANQ2934","APQ6QPGM",37.765992,-122.399273,812,154.47,656.58,928.37,868.89,797.32,893.74,982.53,"2024-12-23T21:00:00.000Z",19.37,74.42,8.85,11.03,"Potrero Hill","Air District Reference Site"
"439","DVCKP7679","AW7V74JH",37.725156,-122.394156,805.47,57.68,747,843.05,788.37,812.68,792,918.89,"2024-12-23T21:00:00.000Z",19.67,72.7,9.04,10.89,"BVHP","BVHP Foundation"
"440","DPANQ2934","APQ6QPGM",37.765992,-122.399273,764.9,180.95,582.95,945,892.2,770.2,862.8,977.95,"2024-12-23T22:00:00.000Z",19.48,75.77,11.14,12.91,"Potrero Hill","Air District Reference Site"
"441","DVCKP7679","AW7V74JH",37.725156,-122.394156,768.67,81.43,686.38,837.14,821.43,786.67,807.43,936.95,"2024-12-23T22:00:00.000Z",19.49,74.09,9.65,12.11,"BVHP","BVHP Foundation"
"442","DPANQ2934","APQ6QPGM",37.765992,-122.399273,1366.95,284.68,1081.26,1621.63,1559.37,1396.89,1560.68,1739.26,"2024-12-23T23:00:00.000Z",19.42,75.97,12.48,13.23,"Potrero Hill","Air District Reference Site"
"443","DVCKP7679","AW7V74JH",37.725156,-122.394156,1093.89,93.95,999,1166,1155.37,1079.37,1149.42,1225.11,"2024-12-23T23:00:00.000Z",19.45,74.33,11.17,11.9,"BVHP","BVHP Foundation"
"444","DPANQ2934","APQ6QPGM",37.765992,-122.399273,1228.42,321.95,905.47,1476.47,1432.79,1216.26,1421.05,1444.95,"2024-12-24T00:00:00.000Z",18.9,75.01,10.51,11.81,"Potrero Hill","Air District Reference Site"
"445","DVCKP7679","AW7V74JH",37.725156,-122.394156,714.29,192.9,520.43,873.52,867.33,705.57,808.95,790.38,"2024-12-24T00:00:00.000Z",18.67,74.41,10.05,10.06,"BVHP","BVHP Foundation"
"446","DPANQ2934","APQ6QPGM",37.765992,-122.399273,910.1,206.4,702.7,1090.9,1078.7,900.1,1059.75,1082.65,"2024-12-24T01:00:00.000Z",18.23,76.94,9.96,13.95,"Potrero Hill","Air District Reference Site"
"447","DVCKP7679","AW7V74JH",37.725156,-122.394156,1075.58,107.89,966.79,1114.89,1093.26,1041.79,1068.84,1192.68,"2024-12-24T01:00:00.000Z",18.16,75.96,12.41,11.89,"BVHP","BVHP Foundation"
"448","DPANQ2934","APQ6QPGM",37.765992,-122.399273,1214,277.05,935.95,1447.9,1415.65,1221.85,1399.35,1463.85,"2024-12-24T02:00:00.000Z",17.7,78.54,15.02,14.16,"Potrero Hill","Air District Reference Site"
"449","DVCKP7679","AW7V74JH",37.725156,-122.394156,1044.72,198.5,845.22,1230.78,1211.56,1053.72,1149.89,1472.39,"2024-12-24T02:00:00.000Z",17.69,76.97,19.42,12.16,"BVHP","BVHP Foundation"
"450","DPANQ2934","APQ6QPGM",37.765992,-122.399273,1756.3,329.65,1425.65,1988.3,1971.5,1733.8,1937.35,2018.4,"2024-12-24T03:00:00.000Z",17.2,78.85,15.9,13.97,"Potrero Hill","Air District Reference Site"
"451","DVCKP7679","AW7V74JH",37.725156,-122.394156,1377.5,161.55,1215.05,1465.2,1440.6,1337.05,1420.1,1533.25,"2024-12-24T03:00:00.000Z",17.25,77.68,18.33,12.16,"BVHP","BVHP Foundation"
"452","DPANQ2934","APQ6QPGM",37.765992,-122.399273,1054.15,180.8,872.35,1214.65,1225.05,1068.4,1175.75,1151.15,"2024-12-24T04:00:00.000Z",16.38,79.05,11.33,12.71,"Potrero Hill","Air District Reference Site"
"453","DVCKP7679","AW7V74JH",37.725156,-122.394156,1159.7,113.25,1045.55,1300,1286.15,1212.8,1281.35,1316.1,"2024-12-24T04:00:00.000Z",16.93,78.22,12.08,10.94,"BVHP","BVHP Foundation"
"454","DPANQ2934","APQ6QPGM",37.765992,-122.399273,1210.55,104.65,1105,1291.75,1245.55,1222.35,1266.95,1445.95,"2024-12-24T05:00:00.000Z",16.9,80.26,11.3,14.53,"Potrero Hill","Air District Reference Site"
"455","DVCKP7679","AW7V74JH",37.725156,-122.394156,2052.25,64.7,1986.9,1988.45,1962.75,1998.35,2023,1968.9,"2024-12-24T05:00:00.000Z",17.21,78.37,11.93,12.93,"BVHP","BVHP Foundation"
"456","DPANQ2934","APQ6QPGM",37.765992,-122.399273,1074.85,82.6,991.65,1105.6,1068.1,1077,1107.65,1260.55,"2024-12-24T06:00:00.000Z",17.48,80.01,10.6,13.38,"Potrero Hill","Air District Reference Site"
"457","DVCKP7679","AW7V74JH",37.725156,-122.394156,1042.7,58.45,983.5,1079.8,1044.8,1055.75,1067.6,1164.05,"2024-12-24T06:00:00.000Z",17.25,78.66,10.66,11.32,"BVHP","BVHP Foundation"
"458","DPANQ2934","APQ6QPGM",37.765992,-122.399273,469.4,54.95,413.7,510.2,457.55,467.25,504.2,571.6,"2024-12-24T07:00:00.000Z",18.26,78.84,6.4,9.83,"Potrero Hill","Air District Reference Site"
"459","DVCKP7679","AW7V74JH",37.725156,-122.394156,390.89,8.37,382.42,268.32,245.68,371.37,300.84,423.26,"2024-12-24T07:00:00.000Z",18.07,78.85,5.09,9.23,"BVHP","BVHP Foundation"
"460","DPANQ2934","APQ6QPGM",37.765992,-122.399273,261.89,33.84,227.63,266.89,258.79,276.89,282,313.68,"2024-12-24T08:00:00.000Z",18.54,78.4,5.24,8.54,"Potrero Hill","Air District Reference Site"
"461","DVCKP7679","AW7V74JH",37.725156,-122.394156,154.95,-2.7,157.65,30.3,20.5,154.35,49.95,147.45,"2024-12-24T08:00:00.000Z",19.14,76.63,4.07,8.53,"BVHP","BVHP Foundation"
"462","DPANQ2934","APQ6QPGM",37.765992,-122.399273,281.55,51.6,229.35,298.5,277,286.3,290.25,318.6,"2024-12-24T09:00:00.000Z",18.59,77.77,4.57,7.9,"Potrero Hill","Air District Reference Site"
"463","DVCKP7679","AW7V74JH",37.725156,-122.394156,-34,-4.35,-29.45,-27.95,-25,-36.95,-16.6,-43.05,"2024-12-24T09:00:00.000Z",19.35,75.58,2.77,7.01,"BVHP","BVHP Foundation"
"464","DPANQ2934","APQ6QPGM",37.765992,-122.399273,-405.8,1.95,-407.8,-184.45,-98.5,-404.5,-228.25,-666.7,"2024-12-24T10:00:00.000Z",16.1,74.91,2.99,6.45,"Potrero Hill","Air District Reference Site"
"465","DVCKP7679","AW7V74JH",37.725156,-122.394156,-336.32,14.58,-350.89,80.05,145.26,-295.47,12.32,-353.95,"2024-12-24T10:00:00.000Z",16.54,73.49,2.74,6.22,"BVHP","BVHP Foundation"
"466","DPANQ2934","APQ6QPGM",37.765992,-122.399273,127.8,17.8,109.6,103.25,153.45,108,87.45,54.8,"2024-12-24T11:00:00.000Z",14.57,78.56,3.34,7.2,"Potrero Hill","Air District Reference Site"
"467","DVCKP7679","AW7V74JH",37.725156,-122.394156,94.75,80.25,14.3,247.3,319.85,80.6,282.5,91.5,"2024-12-24T11:00:00.000Z",14.61,76.98,2.92,6.99,"BVHP","BVHP Foundation"
"468","DPANQ2934","APQ6QPGM",37.765992,-122.399273,77.2,4.4,72.7,45.6,73.9,60.2,43.35,54.7,"2024-12-24T12:00:00.000Z",14.42,78.77,3.34,6.95,"Potrero Hill","Air District Reference Site"
"469","DVCKP7679","AW7V74JH",37.725156,-122.394156,115.68,22.95,92.21,125.95,141.89,105.89,149.05,119.89,"2024-12-24T12:00:00.000Z",14.54,77.36,3.19,7.18,"BVHP","BVHP Foundation"
"470","DPANQ2934","APQ6QPGM",37.765992,-122.399273,-2.8,-0.35,-2.5,8,16.9,-7.45,17.35,-26.55,"2024-12-24T13:00:00.000Z",14.33,77.07,2.9,6.88,"Potrero Hill","Air District Reference Site"
"471","DVCKP7679","AW7V74JH",37.725156,-122.394156,29.53,8.63,20.74,31,35.42,24.79,27.53,15,"2024-12-24T13:00:00.000Z",14.56,76.02,2.68,7.27,"BVHP","BVHP Foundation"
"472","DPANQ2934","APQ6QPGM",37.765992,-122.399273,15.8,3.7,12.05,37.5,56.3,10.8,40.6,5.6,"2024-12-24T14:00:00.000Z",14.02,77.13,2.98,7.33,"Potrero Hill","Air District Reference Site"
"473","DVCKP7679","AW7V74JH",37.725156,-122.394156,60.95,14.8,45.95,91.4,101.5,53.95,74.2,51.9,"2024-12-24T14:00:00.000Z",14.21,75.5,2.81,7.81,"BVHP","BVHP Foundation"
"474","DPANQ2934","APQ6QPGM",37.765992,-122.399273,105.8,17.8,87.75,120.7,104,105.95,118.8,100.45,"2024-12-24T15:00:00.000Z",13.83,77.5,3.26,8.45,"Potrero Hill","Air District Reference Site"
"475","DVCKP7679","AW7V74JH",37.725156,-122.394156,138.5,48.3,89.7,178.8,195.15,133.25,158.3,153.15,"2024-12-24T15:00:00.000Z",13.94,75.63,2.82,8.22,"BVHP","BVHP Foundation"
"476","DPANQ2934","APQ6QPGM",37.765992,-122.399273,287.95,46,241.35,333.4,328.2,290.2,315.4,353.05,"2024-12-24T16:00:00.000Z",13.72,77.51,3.09,10,"Potrero Hill","Air District Reference Site"
"477","DVCKP7679","AW7V74JH",37.725156,-122.394156,465.44,44.39,420.28,499.33,485.17,472.22,511.33,568.78,"2024-12-24T16:00:00.000Z",13.83,76.66,2.93,12.85,"BVHP","BVHP Foundation"
"478","DPANQ2934","APQ6QPGM",37.765992,-122.399273,265.63,25.53,239.79,216.95,182.63,274.42,227.32,291.53,"2024-12-24T17:00:00.000Z",14.11,76.21,4.88,8.13,"Potrero Hill","Air District Reference Site"
"479","DVCKP7679","AW7V74JH",37.725156,-122.394156,209.65,3.45,206.1,148.2,151.35,195.8,168.15,215.75,"2024-12-24T17:00:00.000Z",14.32,73.94,3.26,8.74,"BVHP","BVHP Foundation"
"480","DPANQ2934","APQ6QPGM",37.765992,-122.399273,141.75,4.15,137.6,48.75,34.15,127.55,97.2,210.15,"2024-12-24T18:00:00.000Z",14.95,75.17,3.44,7.24,"Potrero Hill","Air District Reference Site"
